Name,Surname,Client Code,Reference Month,Total Liquidity,Total Loans/Engagements,Total Investments,Interest Margin,Food Expenses,Transport Expenses,Entertainment Expenses,Healthcare Expenses,Consultant Name,Consultant Code
Gerald,Franco,34736b8a-baa3-4c75-98fc-3f0c5f4518bc,2024-08-01,52424.574,10.0,29331.352,36.25713,540.9508,217.65895,121.034836,187.49806,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Gerald,Franco,34736b8a-baa3-4c75-98fc-3f0c5f4518bc,2024-09-01,52444.63,10.0,29287.494,36.250324,545.8353,212.07047,120.76527,188.00682,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Gerald,Franco,34736b8a-baa3-4c75-98fc-3f0c5f4518bc,2024-10-01,52458.316,10.0,29246.299,36.241554,550.62244,206.53502,120.54399,188.60872,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Gerald,Franco,34736b8a-baa3-4c75-98fc-3f0c5f4518bc,2024-11-01,52465.16,10.0,29207.686,36.23021,555.30853,201.05606,120.37521,189.29916,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Gerald,Franco,34736b8a-baa3-4c75-98fc-3f0c5f4518bc,2024-12-01,52464.89,10.0,29171.713,36.216484,559.88965,195.63568,120.25901,190.07523,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
William,Quinn,6570ee93-c007-4b1f-8ba9-7eda3a78b8cb,2024-01-01,68892.74,10.0,8414.894,36.693253,476.82086,316.9463,125.11598,284.95273,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
William,Quinn,6570ee93-c007-4b1f-8ba9-7eda3a78b8cb,2024-02-01,68945.766,10.0,8455.876,36.619915,479.70636,318.094,125.28602,285.4582,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
William,Quinn,6570ee93-c007-4b1f-8ba9-7eda3a78b8cb,2024-03-01,68745.06,10.0,8509.6,36.405025,483.38327,319.01413,124.4082,287.17508,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
William,Quinn,6570ee93-c007-4b1f-8ba9-7eda3a78b8cb,2024-04-01,68460.46,10.0,8563.707,36.261547,487.1419,320.1352,123.57482,289.0301,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
William,Quinn,6570ee93-c007-4b1f-8ba9-7eda3a78b8cb,2024-05-01,68172.14,10.0,8618.095,36.131012,491.14954,321.43622,122.72012,291.02707,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
William,Quinn,6570ee93-c007-4b1f-8ba9-7eda3a78b8cb,2024-06-01,67888.34,10.0,8673.309,36.00508,495.4117,322.90186,121.826614,293.19876,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
William,Quinn,6570ee93-c007-4b1f-8ba9-7eda3a78b8cb,2024-07-01,67609.51,10.0,8728.825,35.881355,499.9261,324.54922,120.89497,295.5731,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
William,Quinn,6570ee93-c007-4b1f-8ba9-7eda3a78b8cb,2024-08-01,67336.414,10.0,8784.8125,35.76043,504.7149,326.39316,119.92297,298.17496,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
William,Quinn,6570ee93-c007-4b1f-8ba9-7eda3a78b8cb,2024-09-01,67070.12,10.0,8841.389,35.64284,509.80142,328.44586,118.90678,301.02905,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
William,Quinn,6570ee93-c007-4b1f-8ba9-7eda3a78b8cb,2024-10-01,66811.8,10.0,8898.657,35.529194,515.21204,330.7209,117.841835,304.16235,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
William,Quinn,6570ee93-c007-4b1f-8ba9-7eda3a78b8cb,2024-11-01,66562.72,10.0,8956.751,35.42016,520.9773,333.234,116.72299,307.60547,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
William,Quinn,6570ee93-c007-4b1f-8ba9-7eda3a78b8cb,2024-12-01,66324.27,10.0,9015.823,35.316456,527.1316,336.00293,115.544426,311.39297,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Sheri,Acevedo,16eada18-5ca7-4186-9c8e-44f2aaae75f3,2024-01-01,65026.562,433.25015,2104.0276,32.979076,673.505,266.11234,150.18993,217.31714,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Sheri,Acevedo,16eada18-5ca7-4186-9c8e-44f2aaae75f3,2024-02-01,64728.33,247.67667,2112.4553,32.785595,670.8924,270.894,150.00934,216.37115,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Sheri,Acevedo,16eada18-5ca7-4186-9c8e-44f2aaae75f3,2024-03-01,65192.844,226.86252,2119.9617,32.933647,670.9181,271.36945,150.97623,217.95877,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Sheri,Acevedo,16eada18-5ca7-4186-9c8e-44f2aaae75f3,2024-04-01,65628.24,227.37465,2127.5857,33.1536,671.0488,272.2165,152.06694,219.56735,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Sheri,Acevedo,16eada18-5ca7-4186-9c8e-44f2aaae75f3,2024-05-01,66096.875,173.87239,2135.295,33.36354,671.08185,273.00443,153.08778,221.18167,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Sheri,Acevedo,16eada18-5ca7-4186-9c8e-44f2aaae75f3,2024-06-01,66586.91,142.97812,2143.1108,33.5889,671.10846,273.83655,154.02829,222.83205,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Sheri,Acevedo,16eada18-5ca7-4186-9c8e-44f2aaae75f3,2024-07-01,67101.84,113.92311,2151.018,33.827896,671.11865,274.6913,154.87334,224.53601,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Sheri,Acevedo,16eada18-5ca7-4186-9c8e-44f2aaae75f3,2024-08-01,67643.44,83.57953,2159.0212,34.079292,671.10834,275.55505,155.6175,226.29778,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Sheri,Acevedo,16eada18-5ca7-4186-9c8e-44f2aaae75f3,2024-09-01,68211.82,57.323322,2167.1191,34.34486,671.0756,276.42746,156.25851,228.1186,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Sheri,Acevedo,16eada18-5ca7-4186-9c8e-44f2aaae75f3,2024-10-01,68808.164,33.799847,2175.3108,34.624733,671.0167,277.29944,156.79053,230.0029,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Sheri,Acevedo,16eada18-5ca7-4186-9c8e-44f2aaae75f3,2024-11-01,69428.65,32.573215,2183.5156,34.919754,670.9181,278.13943,157.21689,231.89954,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Sheri,Acevedo,16eada18-5ca7-4186-9c8e-44f2aaae75f3,2024-12-01,70067.305,55.97692,2191.675,35.234226,670.7906,278.96243,157.54456,233.82541,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Glenda,Leonard,4d324542-a181-4d18-8599-50a798e4da7e,2024-01-01,27697.0,10.0,3809.406,23.190964,683.9217,212.49562,52.000004,218.43274,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Glenda,Leonard,4d324542-a181-4d18-8599-50a798e4da7e,2024-02-01,27697.0,10.0,3805.0706,18.379963,685.7727,211.04979,52.000004,214.9063,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Glenda,Leonard,4d324542-a181-4d18-8599-50a798e4da7e,2024-03-01,27697.0,10.0,3793.2627,16.39182,692.2021,206.9539,52.000004,214.04729,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Glenda,Leonard,4d324542-a181-4d18-8599-50a798e4da7e,2024-04-01,27697.0,10.0,3792.4517,15.4141655,698.8194,200.78128,52.000004,212.22954,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Glenda,Leonard,4d324542-a181-4d18-8599-50a798e4da7e,2024-05-01,27697.0,10.0,3780.2073,15.012818,704.1429,192.48544,52.000004,210.58989,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Glenda,Leonard,4d324542-a181-4d18-8599-50a798e4da7e,2024-06-01,27697.0,10.0,3766.4104,14.838282,708.82294,182.97177,52.000004,209.01328,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Glenda,Leonard,4d324542-a181-4d18-8599-50a798e4da7e,2024-07-01,27697.0,10.0,3751.6204,14.757666,713.045,172.73749,52.000004,207.4073,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Glenda,Leonard,4d324542-a181-4d18-8599-50a798e4da7e,2024-08-01,27697.0,10.0,3734.8892,14.725539,716.8842,161.95874,52.000004,205.75916,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Glenda,Leonard,4d324542-a181-4d18-8599-50a798e4da7e,2024-09-01,27697.0,10.0,3716.7488,14.71515,720.39636,150.74557,52.000004,204.07051,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Glenda,Leonard,4d324542-a181-4d18-8599-50a798e4da7e,2024-10-01,27697.0,10.0,3696.989,14.713525,723.5311,139.17206,52.000004,202.33865,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Glenda,Leonard,4d324542-a181-4d18-8599-50a798e4da7e,2024-11-01,27697.0,10.0,3675.328,14.713992,726.1865,127.30096,52.000004,200.56087,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Glenda,Leonard,4d324542-a181-4d18-8599-50a798e4da7e,2024-12-01,27697.0,10.0,3652.4978,14.718381,728.37585,115.24264,52.000004,198.76736,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Jasmine,Richardson,02603c83-6c06-431f-8109-4557796fdede,2024-01-01,68554.86,10.0,25010.889,42.907307,209.0,329.51837,166.04048,170.71773,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Jasmine,Richardson,02603c83-6c06-431f-8109-4557796fdede,2024-02-01,67324.25,10.0,25026.703,42.355694,209.0,325.52374,165.22429,171.43004,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Jasmine,Richardson,02603c83-6c06-431f-8109-4557796fdede,2024-03-01,65962.32,10.0,25043.496,41.65131,209.0,323.7403,165.37512,173.24368,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Jasmine,Richardson,02603c83-6c06-431f-8109-4557796fdede,2024-04-01,64321.14,10.0,25077.8,41.082203,209.0,319.40854,165.7323,173.98059,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Jasmine,Richardson,02603c83-6c06-431f-8109-4557796fdede,2024-05-01,62828.44,10.0,25117.908,40.380024,209.0,315.9906,165.92528,174.49182,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Jasmine,Richardson,02603c83-6c06-431f-8109-4557796fdede,2024-06-01,61351.95,22.838455,25167.316,39.680573,209.0,313.18567,166.0632,174.8613,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Jasmine,Richardson,02603c83-6c06-431f-8109-4557796fdede,2024-07-01,59887.047,68.36073,25225.186,38.99357,209.0,310.85352,166.13362,175.10716,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Jasmine,Richardson,02603c83-6c06-431f-8109-4557796fdede,2024-08-01,58431.582,118.92044,25290.473,38.315815,209.0,308.98526,166.14624,175.21446,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Jasmine,Richardson,02603c83-6c06-431f-8109-4557796fdede,2024-09-01,56988.836,184.29411,25363.342,37.650913,209.0,307.55338,166.11487,175.206,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Jasmine,Richardson,02603c83-6c06-431f-8109-4557796fdede,2024-10-01,55561.543,264.96948,25443.645,37.00003,209.0,306.52988,166.05046,175.09676,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Jasmine,Richardson,02603c83-6c06-431f-8109-4557796fdede,2024-11-01,54152.254,356.0471,25531.23,36.362686,209.0,305.90967,165.95961,174.89952,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Jasmine,Richardson,02603c83-6c06-431f-8109-4557796fdede,2024-12-01,52759.547,436.6897,25625.469,35.735004,209.0,305.68362,165.81404,174.61688,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Jennifer,Anthony,8184bfa5-d665-4f91-b381-8cd9be07d0e1,2024-01-01,3842.0,10.0,7558.949,5.010768,247.39996,238.37001,174.97078,213.37071,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Jennifer,Anthony,8184bfa5-d665-4f91-b381-8cd9be07d0e1,2024-02-01,3842.0,10.0,7606.683,4.6934166,243.54118,238.88484,173.39844,214.27946,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Jennifer,Anthony,8184bfa5-d665-4f91-b381-8cd9be07d0e1,2024-03-01,3842.0,10.0,7627.7866,4.541253,237.4315,236.33612,173.7268,214.12563,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Jennifer,Anthony,8184bfa5-d665-4f91-b381-8cd9be07d0e1,2024-04-01,3842.0,10.0,7646.8867,4.3997273,227.28212,234.82487,173.6704,212.45628,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Jennifer,Anthony,8184bfa5-d665-4f91-b381-8cd9be07d0e1,2024-05-01,3842.0,10.0,7663.083,4.284634,217.52629,233.35513,173.82773,211.04767,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Jennifer,Anthony,8184bfa5-d665-4f91-b381-8cd9be07d0e1,2024-06-01,3842.0,10.0,7676.7407,4.196985,208.09953,231.77507,174.12769,209.81651,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Jennifer,Anthony,8184bfa5-d665-4f91-b381-8cd9be07d0e1,2024-07-01,3842.0,10.0,7688.4336,4.13272,200.0,230.01602,174.58446,208.76482,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Jennifer,Anthony,8184bfa5-d665-4f91-b381-8cd9be07d0e1,2024-08-01,3842.0,10.0,7698.6953,4.0867743,200.0,228.06464,175.174,207.87624,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Jennifer,Anthony,8184bfa5-d665-4f91-b381-8cd9be07d0e1,2024-09-01,3842.0,10.0,7707.7393,4.054013,200.0,225.88564,175.87138,207.10579,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Jennifer,Anthony,8184bfa5-d665-4f91-b381-8cd9be07d0e1,2024-10-01,3842.0,10.0,7715.5205,4.0308948,200.0,223.5768,176.6424,206.36629,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Jennifer,Anthony,8184bfa5-d665-4f91-b381-8cd9be07d0e1,2024-11-01,3842.0,10.0,7722.9536,4.01207,200.0,221.29552,177.43268,205.67123,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Jennifer,Anthony,8184bfa5-d665-4f91-b381-8cd9be07d0e1,2024-12-01,3842.0,10.0,7730.059,4.0,200.0,219.03082,178.23686,205.01117,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Phyllis,Hubbard,cbf653ac-bc60-4c27-bbbc-c08e3584803c,2024-01-01,29289.852,10.0,20504.959,20.97148,335.15048,251.92297,151.40662,171.99086,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Phyllis,Hubbard,cbf653ac-bc60-4c27-bbbc-c08e3584803c,2024-02-01,29210.195,52.958347,20563.967,21.000237,343.17307,257.9178,149.76825,173.85324,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Phyllis,Hubbard,cbf653ac-bc60-4c27-bbbc-c08e3584803c,2024-03-01,29226.893,89.791,20593.068,21.045929,348.70016,265.09113,149.26447,175.70494,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Phyllis,Hubbard,cbf653ac-bc60-4c27-bbbc-c08e3584803c,2024-04-01,29256.014,118.957306,20622.027,21.087843,354.17203,272.224,148.826,177.62076,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Phyllis,Hubbard,cbf653ac-bc60-4c27-bbbc-c08e3584803c,2024-05-01,29284.426,160.08766,20648.643,21.127497,359.51318,279.43515,148.53763,179.52562,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Phyllis,Hubbard,cbf653ac-bc60-4c27-bbbc-c08e3584803c,2024-06-01,29316.586,200.26607,20672.705,21.166986,364.6946,286.67905,148.34625,181.41786,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Phyllis,Hubbard,cbf653ac-bc60-4c27-bbbc-c08e3584803c,2024-07-01,29353.59,240.86502,20694.027,21.206614,369.7025,293.9579,148.24281,183.29965,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Phyllis,Hubbard,cbf653ac-bc60-4c27-bbbc-c08e3584803c,2024-08-01,29394.934,284.25616,20712.613,21.247131,374.54437,301.28003,148.22993,185.18843,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Phyllis,Hubbard,cbf653ac-bc60-4c27-bbbc-c08e3584803c,2024-09-01,29441.041,329.91522,20728.41,21.288929,379.22452,308.65085,148.30664,187.09798,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Phyllis,Hubbard,cbf653ac-bc60-4c27-bbbc-c08e3584803c,2024-10-01,29492.25,378.47232,20741.383,21.332333,383.74792,316.07764,148.47247,189.04213,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Phyllis,Hubbard,cbf653ac-bc60-4c27-bbbc-c08e3584803c,2024-11-01,29548.912,430.6198,20751.484,21.377676,388.11896,323.5688,148.72746,191.03476,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Phyllis,Hubbard,cbf653ac-bc60-4c27-bbbc-c08e3584803c,2024-12-01,29611.467,486.84253,20758.645,21.425306,392.34103,331.1332,149.07161,193.08919,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
John,Coleman,e39aa3fb-c168-4129-88c8-c9c5a345dd23,2024-01-01,867.53284,10.0,12436.509,4.2665195,609.648,101.99999,152.94847,100.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
John,Coleman,e39aa3fb-c168-4129-88c8-c9c5a345dd23,2024-02-01,859.3751,10.0,12448.109,4.154055,611.41925,101.99999,149.14719,100.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
John,Coleman,e39aa3fb-c168-4129-88c8-c9c5a345dd23,2024-03-01,863.22296,788.14557,12538.887,4.3892503,608.78076,101.99999,151.24692,100.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
John,Coleman,e39aa3fb-c168-4129-88c8-c9c5a345dd23,2024-04-01,878.6386,1405.4398,12652.042,4.5365214,605.9463,101.99999,154.22188,100.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
John,Coleman,e39aa3fb-c168-4129-88c8-c9c5a345dd23,2024-05-01,894.29675,1685.9469,12759.0625,4.6791344,603.12366,101.99999,156.92514,100.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
John,Coleman,e39aa3fb-c168-4129-88c8-c9c5a345dd23,2024-06-01,910.0282,1992.7307,12867.718,4.8188396,600.65784,101.99999,159.45071,100.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
John,Coleman,e39aa3fb-c168-4129-88c8-c9c5a345dd23,2024-07-01,925.40063,2210.1343,12974.862,4.9359837,598.41907,101.99999,161.71844,100.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
John,Coleman,e39aa3fb-c168-4129-88c8-c9c5a345dd23,2024-08-01,940.2973,2384.1238,13080.159,5.0360065,596.40265,101.99999,163.7614,100.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
John,Coleman,e39aa3fb-c168-4129-88c8-c9c5a345dd23,2024-09-01,954.7229,2521.3115,13183.411,5.1216593,594.5958,101.99999,165.59467,100.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
John,Coleman,e39aa3fb-c168-4129-88c8-c9c5a345dd23,2024-10-01,968.6438,2615.5308,13284.327,5.192369,592.9685,101.99999,167.23654,100.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
John,Coleman,e39aa3fb-c168-4129-88c8-c9c5a345dd23,2024-11-01,982.0414,2674.8616,13382.774,5.249891,591.5069,101.99999,168.70847,100.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
John,Coleman,e39aa3fb-c168-4129-88c8-c9c5a345dd23,2024-12-01,994.90857,2702.2485,13478.606,5.2953167,590.1952,101.99999,170.02742,100.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Chelsea,Henderson,0d417589-f9ac-4f39-95ef-3eb36cb31301,2024-01-01,72749.27,10.0,8461.986,38.9714,238.76292,130.27704,63.23597,234.75174,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Chelsea,Henderson,0d417589-f9ac-4f39-95ef-3eb36cb31301,2024-02-01,72609.28,10.0,8459.96,38.07018,244.35968,133.75194,63.03239,236.86894,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Chelsea,Henderson,0d417589-f9ac-4f39-95ef-3eb36cb31301,2024-03-01,74495.39,10.0,8488.971,40.394802,250.20483,145.90135,64.95619,240.05873,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Chelsea,Henderson,0d417589-f9ac-4f39-95ef-3eb36cb31301,2024-04-01,77176.21,10.0,8518.026,41.645557,256.6736,155.86003,66.7959,242.85193,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Chelsea,Henderson,0d417589-f9ac-4f39-95ef-3eb36cb31301,2024-05-01,79563.766,10.0,8541.863,42.910965,262.31686,165.3006,68.524536,245.61565,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Chelsea,Henderson,0d417589-f9ac-4f39-95ef-3eb36cb31301,2024-06-01,81693.06,10.0,8562.756,43.977448,267.59528,173.69449,70.18076,248.31445,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Chelsea,Henderson,0d417589-f9ac-4f39-95ef-3eb36cb31301,2024-07-01,83539.14,10.0,8580.693,44.908894,272.42877,181.5283,71.76203,250.93674,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Chelsea,Henderson,0d417589-f9ac-4f39-95ef-3eb36cb31301,2024-08-01,85151.34,10.0,8595.933,45.72267,276.89807,188.86612,73.300255,253.45024,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Chelsea,Henderson,0d417589-f9ac-4f39-95ef-3eb36cb31301,2024-09-01,86568.0,10.0,8608.823,46.440647,281.05063,195.81573,74.8195,255.83609,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Chelsea,Henderson,0d417589-f9ac-4f39-95ef-3eb36cb31301,2024-10-01,87821.44,10.0,8619.845,47.07604,284.9351,202.44235,76.33346,258.09943,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Chelsea,Henderson,0d417589-f9ac-4f39-95ef-3eb36cb31301,2024-11-01,88934.4,10.0,8629.359,47.64075,288.58994,208.79944,77.85336,260.2452,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Chelsea,Henderson,0d417589-f9ac-4f39-95ef-3eb36cb31301,2024-12-01,89906.97,10.0,8637.25,48.134445,292.10355,214.9497,79.355995,262.27673,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Carlos,Chang,483fa83c-b29e-43f3-947d-07a297c54090,2024-01-01,97511.41,10.0,14645.0,52.84491,294.00308,252.38239,50.0,100.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Carlos,Chang,483fa83c-b29e-43f3-947d-07a297c54090,2024-02-01,97897.164,10.0,14645.0,52.946377,300.11554,251.60623,50.0,100.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Carlos,Chang,483fa83c-b29e-43f3-947d-07a297c54090,2024-03-01,97793.99,10.0,14645.0,53.04071,306.04907,250.8366,50.0,100.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Carlos,Chang,483fa83c-b29e-43f3-947d-07a297c54090,2024-04-01,97802.58,10.0,14645.0,53.015358,311.46317,249.64555,50.0,100.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Carlos,Chang,483fa83c-b29e-43f3-947d-07a297c54090,2024-05-01,97795.29,10.0,14645.0,52.99282,316.6996,248.42673,50.0,100.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Carlos,Chang,483fa83c-b29e-43f3-947d-07a297c54090,2024-06-01,97785.94,10.0,14645.0,52.969322,321.78702,247.15541,50.0,100.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Carlos,Chang,483fa83c-b29e-43f3-947d-07a297c54090,2024-07-01,97770.625,10.0,14645.0,52.945526,326.73734,245.83362,50.0,100.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Carlos,Chang,483fa83c-b29e-43f3-947d-07a297c54090,2024-08-01,97752.24,10.0,14645.0,52.92098,331.53738,244.47377,50.0,100.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Carlos,Chang,483fa83c-b29e-43f3-947d-07a297c54090,2024-09-01,97731.1,10.0,14645.0,52.89574,336.18628,243.08241,50.0,100.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Carlos,Chang,483fa83c-b29e-43f3-947d-07a297c54090,2024-10-01,97707.3,10.0,14645.0,52.86967,340.6893,241.66289,50.0,100.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Carlos,Chang,483fa83c-b29e-43f3-947d-07a297c54090,2024-11-01,97680.71,10.0,14645.0,52.842705,345.05142,240.21869,50.0,100.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Carlos,Chang,483fa83c-b29e-43f3-947d-07a297c54090,2024-12-01,97651.24,10.0,14645.0,52.814796,349.2774,238.7533,50.0,100.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Dylan,Velez,4dc4ae97-8930-4e28-888c-1664b3960f1a,2024-01-01,33248.0,10.0,18047.688,28.915367,601.9811,100.00001,72.31814,109.27073,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Dylan,Velez,4dc4ae97-8930-4e28-888c-1664b3960f1a,2024-02-01,33248.0,10.0,17976.271,25.183287,590.3226,100.00001,74.025154,104.85017,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Dylan,Velez,4dc4ae97-8930-4e28-888c-1664b3960f1a,2024-03-01,33248.0,10.0,17974.059,23.34508,578.8212,100.00001,74.26518,104.201866,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Dylan,Velez,4dc4ae97-8930-4e28-888c-1664b3960f1a,2024-04-01,33248.0,10.0,17987.516,23.0,567.12177,100.00001,75.30876,102.56832,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Dylan,Velez,4dc4ae97-8930-4e28-888c-1664b3960f1a,2024-05-01,33248.0,10.0,18003.002,23.0,555.17914,100.00001,76.98091,101.0,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Dylan,Velez,4dc4ae97-8930-4e28-888c-1664b3960f1a,2024-06-01,33248.0,10.0,18022.97,23.0,543.30945,100.00001,78.9144,101.0,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
